20 103
0 6 18
0 2 3
0 3 16
0 5 5
1 8 20
1 15 9
1 4 20
2 8 8
2 1 14
3 16 12
3 4 18
3 0 6
3 19 2
3 17 4
3 14 14
4 6 11
4 9 16
4 18 11
4 0 9
4 11 7
4 13 19
5 7 1
5 2 15
5 1 16
5 13 8
6 16 12
6 15 3
6 0 13
6 11 13
6 17 3
6 10 15
6 5 13
7 8 7
7 16 1
7 0 19
7 10 6
7 5 20
7 14 9
8 6 14
8 12 4
8 11 17
8 17 19
8 14 2
8 13 20
9 8 19
9 6 20
9 12 3
9 11 16
9 17 19
10 4 20
10 5 5
11 8 8
11 2 5
11 19 7
11 10 8
11 14 10
12 6 3
12 16 18
12 10 4
13 8 20
13 7 9
13 9 16
13 18 16
13 0 18
13 5 13
13 1 15
14 8 15
14 7 13
14 6 2
14 18 16
14 15 10
14 3 6
14 5 13
15 6 20
15 16 2
15 4 3
15 12 1
15 10 9
15 14 14
16 9 14
16 15 19
16 2 18
17 7 4
17 15 7
17 2 12
17 12 18
17 0 5
17 11 20
17 19 4
17 3 16
17 5 5
17 1 13
17 14 19
17 13 11
18 8 13
18 2 13
18 11 3
19 16 16
19 15 14
19 12 19
19 17 20
19 10 8
19 1 13
13 8
107
