20 81
0 19 2
0 7 1
0 1 3
0 5 15
0 16 17
1 17 5
1 9 18
2 12 6
2 5 20
2 0 11
2 9 3
2 15 1
3 19 16
3 0 12
3 15 7
4 19 19
4 1 3
4 16 20
4 9 10
4 6 6
4 14 20
5 10 17
5 13 8
5 1 14
5 17 18
5 15 6
5 8 12
6 10 11
6 1 14
6 9 15
6 3 18
6 14 4
7 12 10
7 10 9
7 1 17
7 6 2
8 12 4
8 7 20
8 5 16
8 0 11
8 16 14
8 4 17
8 2 3
9 1 20
9 5 19
9 15 8
9 6 10
10 11 14
10 6 11
11 10 13
11 13 16
11 7 16
11 14 2
12 18 4
12 13 20
12 3 18
13 19 8
13 0 14
13 3 4
14 5 17
14 3 17
15 17 2
15 9 12
15 3 17
15 14 19
16 19 20
16 0 5
16 4 16
16 17 9
16 15 9
16 14 10
17 18 4
17 5 8
17 9 11
17 11 3
17 6 11
18 0 19
18 6 17
19 18 9
19 9 15
19 14 20
19 13
38
