19 88
0 10 15
0 11 19
0 7 14
1 6 9
1 5 10
1 18 16
1 7 6
1 12 10
2 1 19
2 16 3
2 3 16
2 8 5
3 6 7
3 13 10
3 9 7
3 10 9
3 5 19
3 11 18
3 18 7
3 17 20
4 6 19
4 13 15
4 1 4
4 11 6
4 8 15
4 12 19
5 6 15
5 13 19
5 9 6
5 17 4
6 13 4
6 9 2
6 0 14
6 16 6
6 2 8
7 15 4
7 2 20
7 8 4
7 14 14
8 6 8
8 15 17
8 11 17
8 0 19
8 16 7
9 11 2
9 3 20
10 1 4
10 4 20
10 12 8
11 4 11
11 15 19
11 10 13
11 7 11
11 2 4
11 8 8
11 12 8
11 14 4
12 6 18
12 17 16
13 11 14
13 0 10
13 3 10
13 12 13
13 17 13
14 10 17
14 18 3
14 0 8
14 16 3
14 12 2
15 9 3
15 1 2
15 4 5
15 0 20
15 16 20
15 3 1
15 14 9
15 17 12
16 6 18
16 13 16
16 10 17
16 18 10
16 3 14
17 6 18
17 9 14
18 6 10
18 13 2
18 16 10
18 14 18
5 2
32
