17 70
0 5 7
0 7 1
1 15 1
1 2 19
2 6 3
2 10 15
2 7 17
2 1 12
3 9 1
3 6 5
3 10 9
3 0 2
4 5 11
4 13 7
4 2 10
4 0 6
5 9 1
5 13 8
5 1 17
6 9 9
6 5 13
6 1 2
7 6 8
7 5 15
7 3 10
7 15 17
7 4 18
7 11 4
7 0 5
8 9 5
8 10 15
8 13 13
8 4 18
8 1 17
9 3 14
9 13 18
9 15 17
9 12 13
9 8 5
9 1 10
10 9 8
10 6 3
10 4 15
10 8 10
10 11 18
10 1 4
11 10 20
11 13 8
11 8 6
12 14 15
12 3 17
12 13 2
13 7 19
13 11 19
13 16 13
14 10 18
14 13 4
14 11 1
14 0 2
14 16 2
15 9 18
15 14 11
15 10 2
15 3 12
15 2 12
15 12 20
16 3 3
16 2 16
16 12 11
16 0 2
5 7
26
