20 97
0 13 9
0 9 10
0 5 4
0 7 18
0 2 16
1 11 10
1 9 17
1 12 14
2 1 6
2 6 18
2 9 6
3 13 16
3 14 18
3 7 2
3 10 3
4 17 8
4 18 15
4 12 9
4 3 11
4 10 1
5 6 1
5 14 3
5 4 2
5 8 4
5 18 12
5 2 3
6 13 4
6 1 15
6 18 1
6 7 7
6 10 17
7 11 11
7 4 19
7 8 2
7 15 16
7 0 5
8 6 13
8 17 5
8 19 3
8 14 13
8 18 6
8 15 10
8 0 8
9 1 7
9 14 5
9 0 12
10 1 1
10 17 8
10 19 1
10 15 2
10 0 10
11 1 19
11 17 14
11 9 13
11 14 17
11 15 3
11 5 18
11 12 7
11 0 18
11 3 18
11 2 1
11 10 17
12 19 20
12 16 11
12 3 20
13 9 9
13 15 8
13 12 10
13 0 13
14 19 10
14 4 20
14 15 10
14 12 7
15 1 3
15 6 16
15 17 15
15 16 19
15 14 18
15 5 4
15 0 3
16 17 12
16 9 4
16 14 17
16 5 5
16 2 9
16 10 20
17 1 5
17 6 9
17 16 18
17 4 12
17 0 16
18 6 7
18 19 19
18 9 15
18 7 5
19 13 6
19 12 9
4 1
44
