19 91
0 2 13
0 9 17
0 6 17
0 14 5
1 13 10
1 18 9
1 4 10
1 17 19
2 3 16
2 9 14
2 8 12
2 17 12
3 15 17
3 5 19
3 11 5
3 16 7
3 14 19
3 0 14
3 10 14
3 8 1
4 2 19
4 9 9
4 1 12
4 0 5
4 7 13
5 2 4
5 3 4
5 13 1
5 12 12
5 16 17
5 18 15
5 8 16
6 2 6
6 1 6
7 2 1
7 12 18
7 11 16
7 1 4
7 6 6
7 4 13
7 17 1
8 6 2
8 14 15
8 0 5
8 10 7
9 3 2
9 0 18
9 18 19
10 13 19
10 12 8
10 14 1
10 7 13
11 15 17
11 13 10
11 12 1
11 9 4
11 16 9
11 18 1
11 10 2
11 4 4
12 13 6
12 5 7
12 6 16
12 14 17
12 0 19
12 7 6
13 3 7
13 10 14
13 4 9
13 8 17
14 2 12
14 4 9
14 8 5
15 3 15
15 16 9
15 14 14
15 7 16
15 8 19
15 17 19
16 3 8
16 13 2
16 10 5
16 17 18
17 15 8
17 9 6
17 11 4
17 14 8
17 7 13
18 14 6
18 7 12
18 17 4
2 0
54
