20 93
0 19 16
0 10 9
1 14 9
1 11 18
1 19 18
1 10 15
1 5 19
2 8 10
2 0 10
2 11 5
2 5 9
3 18 7
3 16 17
3 10 8
3 4 20
3 15 3
4 18 13
4 11 16
4 19 6
4 15 14
5 0 13
5 18 18
5 7 2
5 11 14
5 3 18
5 10 8
5 4 10
5 15 9
6 14 6
6 3 20
6 2 20
6 5 6
6 4 11
7 8 2
7 14 20
7 18 9
7 16 3
7 9 15
7 13 1
7 2 11
8 0 2
8 7 3
8 1 10
8 17 4
8 10 10
9 12 1
9 8 13
9 6 15
9 16 8
9 5 4
9 15 7
10 14 20
10 7 7
10 16 7
11 12 2
11 16 18
11 4 18
12 1 15
12 9 7
12 11 11
12 19 8
12 2 1
12 5 10
13 7 17
13 1 1
13 10 19
13 5 7
14 0 13
14 16 4
14 19 10
14 2 19
14 4 11
15 8 11
15 6 3
15 18 2
15 16 11
15 3 4
15 5 16
16 12 7
16 0 11
16 11 12
17 6 19
17 18 10
17 16 6
17 3 2
17 4 7
17 15 1
18 0 3
18 3 2
19 0 16
19 16 1
19 17 19
19 10 2
0 6
25
