18 74
0 13 2
0 6 2
0 16 13
0 7 10
0 17 2
0 14 11
1 16 19
1 17 5
2 10 9
2 11 4
2 5 10
2 1 13
3 15 18
3 5 14
4 16 2
4 15 7
4 14 13
5 8 6
5 3 20
5 15 13
5 14 14
6 8 20
6 10 18
6 11 6
6 5 17
6 0 2
6 9 8
6 12 15
7 8 12
7 6 9
7 10 10
7 15 15
7 17 4
8 2 10
8 0 3
8 7 6
8 12 5
8 1 10
8 14 12
9 13 10
9 3 19
9 4 17
9 16 15
9 11 10
9 5 3
9 0 15
10 16 1
10 15 17
10 5 3
10 7 16
11 15 7
11 5 13
11 9 12
11 17 3
11 14 7
12 13 20
12 5 4
12 17 2
13 3 14
13 4 1
14 8 10
14 6 19
14 5 16
14 7 19
14 17 13
15 8 6
15 16 20
16 10 9
16 9 18
17 13 13
17 8 4
17 5 19
17 12 2
17 14 16
8 9
36
