17 73
0 14 16
0 3 10
0 4 11
1 11 14
1 6 18
1 3 16
1 13 6
1 0 14
1 5 3
2 1 18
2 6 10
2 3 9
3 1 2
3 11 20
3 15 10
3 7 18
3 0 16
3 12 18
3 8 18
4 11 13
4 14 1
4 15 18
4 13 1
4 0 9
5 14 6
5 6 15
5 10 11
5 3 9
5 7 18
6 1 19
6 14 6
6 7 7
7 15 9
7 10 12
7 2 11
7 0 1
7 9 12
8 9 15
8 4 19
9 11 4
9 15 11
9 7 16
9 12 7
9 16 5
9 5 17
10 6 1
10 13 16
10 2 2
10 4 18
11 12 2
11 9 1
11 5 18
11 8 19
12 10 10
12 13 14
12 5 8
12 8 11
13 1 20
13 6 13
13 3 5
13 2 16
13 0 5
13 4 17
14 1 11
14 0 4
14 12 8
14 9 5
14 16 16
15 1 16
15 3 4
16 3 18
16 13 7
16 9 12
9 6
57
