17 79
0 16 7
0 7 19
0 2 11
0 5 18
1 7 10
1 4 11
1 3 1
1 13 3
1 10 16
2 6 16
2 7 8
2 8 3
2 10 10
2 9 4
3 14 4
3 4 18
3 2 2
3 0 3
3 13 11
3 9 1
4 16 14
4 1 17
4 12 16
4 8 5
4 13 20
5 1 20
5 14 11
5 7 16
5 10 18
6 16 20
6 1 10
6 14 1
6 0 6
6 12 7
6 5 2
7 1 15
7 6 12
7 0 1
8 16 6
8 1 13
8 11 7
8 2 14
8 3 10
8 10 11
8 9 4
9 14 17
9 0 2
9 12 15
10 16 20
10 7 19
10 2 17
10 8 20
10 3 17
10 15 6
11 1 9
11 14 14
11 0 16
12 11 10
12 13 14
13 11 9
13 6 13
13 14 13
13 0 6
13 3 6
14 1 12
14 6 20
14 8 17
14 3 7
14 13 20
15 1 5
15 11 9
15 14 3
15 2 17
15 12 20
16 7 19
16 2 7
16 3 9
16 13 14
16 15 4
1 0
34
