20 105
0 1 7
0 14 3
0 6 15
0 17 20
0 13 20
1 16 13
1 14 4
1 6 8
1 17 1
1 4 8
2 16 16
2 14 17
2 15 8
2 17 5
2 3 12
2 12 5
2 19 15
3 16 9
3 18 19
3 17 16
3 0 4
4 11 16
4 5 15
4 14 18
4 8 2
4 13 2
5 18 7
5 14 4
5 9 7
5 7 3
5 17 17
5 13 16
5 19 13
6 14 13
6 17 6
6 12 2
7 11 13
7 5 12
7 16 6
7 14 13
7 8 5
7 3 1
8 16 17
8 14 12
8 3 13
8 13 13
9 16 4
9 8 7
9 6 14
9 7 11
9 17 7
9 2 2
9 0 4
9 13 9
10 1 15
10 4 5
11 18 12
11 15 18
11 17 6
11 10 9
11 0 2
11 19 12
12 11 7
12 16 20
12 8 14
12 2 1
12 10 4
12 3 2
12 0 8
13 14 14
13 6 13
13 4 15
13 19 5
14 1 12
14 16 20
14 15 7
14 17 13
14 2 1
15 1 7
15 6 14
16 1 9
16 14 12
16 6 18
16 9 5
16 7 17
16 3 5
16 0 14
16 13 15
17 8 20
17 6 19
17 7 4
17 19 9
18 5 16
18 16 14
18 9 19
18 3 6
18 12 8
19 5 4
19 16 20
19 14 13
19 8 4
19 7 9
19 15 12
19 10 12
19 13 14
1 2
4
