19 90
0 16 20
0 4 7
0 17 1
0 9 19
0 15 5
1 18 8
1 3 10
1 6 1
1 8 11
1 0 10
1 14 15
1 2 20
1 9 9
2 18 6
2 11 15
2 6 19
2 0 3
2 10 19
2 13 10
3 14 17
3 2 20
3 12 20
4 3 16
4 7 13
4 8 10
5 2 4
5 12 11
5 13 3
6 11 17
6 8 7
6 9 4
6 12 15
6 15 1
6 10 1
6 13 4
7 11 2
7 6 13
7 14 18
7 17 16
7 10 7
8 18 13
8 1 5
8 7 19
8 14 20
8 5 1
9 16 2
9 0 11
9 5 11
10 3 8
10 1 2
10 11 18
10 8 13
10 4 15
10 9 14
10 12 1
11 14 12
11 17 14
11 9 5
11 13 11
12 14 17
12 17 17
12 15 13
13 3 17
13 2 17
13 5 18
14 8 8
14 2 18
15 3 1
15 6 6
15 0 10
15 14 13
15 17 14
15 9 3
16 11 3
16 14 7
16 4 13
16 15 20
17 3 16
17 7 8
17 6 10
17 8 5
17 12 16
17 15 18
17 13 4
18 7 19
18 8 10
18 0 7
18 2 14
18 10 12
18 5 18
14 2
26
