20 99
0 8 6
0 15 16
0 3 13
1 6 12
1 11 18
1 12 1
1 7 20
1 0 17
1 3 9
1 14 2
2 11 3
2 18 18
2 13 14
2 3 17
3 18 7
4 6 20
4 11 1
4 18 7
4 19 15
4 0 17
5 2 2
5 8 5
5 17 20
5 14 5
6 18 6
6 19 7
6 13 20
6 9 4
6 17 18
6 15 5
6 5 15
7 8 1
7 16 15
7 11 14
7 13 14
7 5 3
8 6 1
8 10 13
8 9 4
8 0 2
8 14 17
9 2 20
9 6 8
9 10 15
9 16 20
9 19 17
9 13 12
9 5 14
9 0 2
9 3 19
10 18 7
10 12 8
10 15 2
10 5 13
10 14 9
11 2 3
11 16 8
11 19 19
11 7 18
12 8 13
12 11 16
12 18 3
12 19 4
12 9 17
12 17 6
12 15 9
12 14 11
13 11 17
13 1 8
13 15 10
13 3 16
15 2 2
15 11 12
15 13 2
15 4 6
15 7 15
15 3 18
15 14 8
16 8 8
16 12 11
16 15 1
17 6 16
17 10 13
17 18 11
17 13 12
17 15 1
17 4 1
17 5 20
18 6 7
18 10 13
18 16 7
18 13 4
18 9 16
18 17 10
18 5 6
18 7 1
19 12 11
19 15 8
19 7 2
5 12
27
