17 75
0 8 4
0 15 5
0 12 3
0 5 9
0 16 16
0 10 13
0 4 6
1 5 4
2 7 1
2 9 20
2 3 9
2 1 5
3 6 13
3 5 16
3 14 15
3 11 3
3 2 14
3 4 10
4 6 12
4 12 14
4 9 10
4 11 8
4 3 9
4 10 19
5 13 9
5 8 9
5 7 5
5 9 20
5 14 20
5 2 17
5 4 12
6 15 7
6 12 20
6 5 8
7 0 17
7 8 19
7 6 12
7 9 15
7 5 5
7 3 2
7 16 16
8 9 9
8 14 15
8 2 10
9 11 4
9 2 14
9 4 16
10 0 9
10 13 7
10 1 6
11 0 15
11 9 20
11 3 1
11 16 11
11 1 3
12 13 19
12 9 9
13 7 12
13 15 19
13 1 4
13 2 11
14 8 1
14 15 3
14 9 20
14 1 6
14 4 15
15 16 4
15 10 2
16 8 16
16 6 7
16 7 16
16 5 1
16 3 9
16 1 6
16 4 16
14 8
43
