17 70
0 1 19
0 13 16
0 6 9
0 16 13
0 11 11
0 5 20
1 16 16
1 11 5
1 2 8
2 6 12
2 14 5
2 10 3
2 5 9
3 13 4
3 9 16
3 4 17
3 2 1
4 7 15
4 2 10
5 13 14
5 7 9
5 4 18
5 3 9
6 9 1
6 12 15
6 14 9
6 11 19
6 2 13
6 5 7
7 9 14
7 3 11
7 12 11
7 5 2
8 3 17
8 14 7
8 15 6
8 5 12
9 7 12
9 12 20
9 15 2
9 10 13
9 5 18
10 8 3
10 9 4
10 16 2
10 12 17
10 11 6
10 5 4
11 5 3
12 8 5
12 7 4
12 0 8
12 10 4
12 2 13
12 5 12
13 6 16
13 7 8
13 15 10
13 2 16
14 1 1
14 0 3
14 12 9
14 2 2
15 7 13
15 4 5
15 11 20
16 13 4
16 8 16
16 3 10
16 10 20
8 14
21
