20 107
0 8 5
1 10 5
1 14 8
1 3 19
2 10 6
2 4 16
2 9 11
2 6 5
2 11 7
3 16 7
3 13 10
3 10 15
3 4 5
3 5 18
3 15 16
3 8 16
3 14 12
3 12 12
3 18 15
4 7 7
4 14 8
4 12 16
4 6 14
4 18 4
4 11 2
5 13 2
5 4 7
5 1 10
5 9 18
6 16 20
6 5 4
6 9 19
6 15 7
6 8 3
6 18 11
6 11 5
7 16 2
7 4 2
8 5 2
8 7 10
8 1 5
8 17 11
8 0 4
8 2 6
8 14 4
8 6 13
8 18 4
9 16 11
9 1 2
9 0 6
9 15 6
9 3 1
10 2 3
10 8 14
10 3 13
11 4 16
11 15 4
11 14 8
11 12 14
11 18 4
12 7 15
12 0 20
12 15 4
12 8 8
12 3 7
12 11 3
13 5 17
13 0 7
13 2 20
13 19 15
13 14 11
13 12 11
14 19 1
14 12 9
14 11 5
15 10 3
15 4 11
15 9 10
15 19 6
15 8 5
15 3 6
15 12 12
15 18 11
15 11 4
16 4 1
16 9 16
16 17 10
16 0 7
16 15 19
16 3 6
17 10 17
17 4 6
17 9 3
17 0 5
17 3 5
17 12 7
17 18 8
17 11 11
18 13 17
18 0 5
18 15 3
18 19 8
18 8 12
19 7 3
19 14 20
19 6 5
19 11 4
15 4
64
