17 67
0 6 17
0 4 16
0 2 13
1 10 11
1 6 3
1 8 2
1 4 7
1 9 4
2 8 5
2 16 9
2 14 15
3 12 9
3 0 10
3 5 18
3 4 14
4 0 13
4 1 19
4 14 12
5 14 17
6 8 9
6 15 5
7 0 2
7 15 14
7 9 3
7 16 15
7 2 12
8 12 19
8 0 15
8 11 7
9 0 3
9 16 19
10 12 11
10 0 12
10 7 17
10 9 12
10 16 17
10 13 5
10 3 14
10 2 2
11 8 18
11 9 12
11 13 13
11 14 7
12 6 18
12 11 6
12 13 14
12 14 8
13 12 12
13 9 17
13 3 11
13 14 2
14 8 1
14 1 18
14 4 12
14 7 2
14 9 9
14 3 19
15 10 13
15 12 6
15 11 8
15 1 19
15 3 8
15 2 16
16 10 3
16 15 18
16 13 16
16 2 18
9 2
22
