19 90
0 10 8
0 9 15
0 17 18
1 18 19
1 10 17
1 15 17
1 4 19
1 6 17
1 13 10
2 1 11
2 6 13
2 7 18
2 3 7
3 18 13
3 7 5
3 0 3
3 14 16
3 9 14
4 12 20
4 16 18
4 15 8
4 6 8
4 14 16
5 10 7
5 16 3
5 15 10
5 4 4
6 1 19
6 18 5
6 12 3
6 2 3
6 5 14
6 13 19
6 7 9
6 3 4
6 14 10
6 9 13
7 12 4
7 3 16
7 14 4
8 15 3
8 3 11
8 9 5
8 17 13
9 16 17
9 15 10
9 8 11
9 7 18
9 14 18
10 16 8
10 2 3
10 5 10
10 7 12
10 17 17
11 12 15
11 16 15
11 4 13
11 6 8
11 13 20
12 1 11
12 18 4
12 16 10
12 15 2
12 8 11
12 9 15
13 10 18
13 15 13
13 4 13
13 6 9
13 8 13
13 0 11
13 14 13
13 17 19
14 16 11
14 2 17
14 11 16
15 4 15
15 0 14
15 11 13
16 14 8
16 9 14
17 18 3
17 12 20
17 2 5
17 5 5
17 7 17
17 3 8
18 12 17
18 2 6
18 0 6
5 1
24
