18 80
0 11 2
0 16 19
0 17 6
1 0 1
1 16 1
1 4 7
1 6 20
1 10 13
2 8 6
2 3 12
3 11 17
3 7 18
3 6 12
3 14 20
4 5 16
4 2 9
4 0 17
4 11 14
4 13 11
4 12 5
4 9 1
4 6 12
4 10 4
4 14 11
5 12 14
5 1 11
5 3 16
5 6 11
6 2 6
6 13 18
6 15 9
6 14 1
7 8 6
7 2 20
7 11 18
8 5 4
8 11 2
8 3 9
8 9 14
9 0 12
9 11 6
9 12 14
9 1 16
9 10 19
10 16 10
10 3 16
11 13 2
11 12 6
11 3 15
11 9 4
11 4 15
11 14 8
12 11 12
12 7 13
12 3 7
12 14 1
13 5 18
13 0 4
13 7 2
13 16 4
13 3 9
13 17 10
13 6 9
14 13 10
14 12 2
14 3 11
14 4 19
15 7 11
15 12 2
15 3 17
15 10 3
16 12 10
16 17 18
16 4 8
16 10 15
16 14 8
17 5 10
17 2 19
17 0 6
17 16 14
11 10
50
