19 74
0 9 20
0 6 1
0 4 19
0 5 1
0 16 10
0 12 6
0 14 18
0 13 18
1 2 17
1 0 4
1 15 10
2 6 8
3 2 9
3 15 13
3 17 6
3 16 6
4 0 9
4 8 9
4 10 2
5 11 16
5 15 9
6 7 4
6 0 15
6 15 20
6 12 15
7 11 7
7 12 10
7 1 20
8 4 2
8 3 20
8 1 3
8 10 10
9 4 3
10 9 6
10 0 19
10 3 5
10 5 3
10 8 17
10 14 10
11 6 4
11 2 20
11 15 18
11 3 2
12 11 12
12 7 10
12 17 17
12 3 17
12 16 6
13 7 18
13 17 9
13 3 6
13 8 5
14 2 16
14 7 19
14 4 11
14 3 10
14 5 5
15 9 7
15 11 11
15 0 18
15 4 5
15 3 17
15 5 3
15 16 7
15 18 19
15 10 7
15 14 13
16 2 15
16 0 1
16 5 17
16 12 5
16 8 9
17 4 8
18 4 17
2 9
8
