17 74
0 3 4
0 5 14
0 4 18
0 11 11
0 12 7
0 6 3
0 16 12
0 9 6
1 3 17
1 14 4
1 13 10
1 10 11
2 1 17
2 11 2
2 0 15
2 13 17
2 16 8
2 8 18
3 1 15
3 4 16
3 7 11
3 16 3
4 1 16
4 11 12
4 9 6
5 1 14
5 14 4
5 6 9
6 14 12
6 4 11
6 11 1
6 0 19
6 13 8
6 10 20
7 5 11
7 4 17
7 11 4
7 2 17
7 8 3
8 14 18
8 13 13
8 16 18
9 15 18
9 6 7
9 13 17
10 3 20
10 14 16
10 7 11
10 11 17
11 14 14
11 7 2
11 0 6
12 15 3
12 3 1
13 15 11
13 5 17
13 4 6
13 7 4
13 0 11
14 3 16
14 11 17
14 0 18
14 8 4
15 5 16
15 11 3
15 12 20
15 16 6
15 10 17
15 8 17
16 15 19
16 5 15
16 4 15
16 0 19
16 6 9
13 15
45
