18 73
0 5 14
0 16 5
0 17 13
1 4 4
1 17 13
1 3 11
1 15 2
1 14 11
2 16 5
2 17 9
2 3 1
2 0 15
2 1 17
3 6 8
3 12 13
3 17 16
3 15 4
3 11 11
4 12 14
4 0 3
4 8 4
4 1 4
5 16 4
5 12 14
5 9 18
5 7 3
5 14 14
6 4 1
6 12 15
6 17 3
6 9 6
6 15 1
6 14 5
7 4 1
7 13 15
7 16 12
7 3 15
7 9 16
7 15 11
8 13 19
8 5 12
8 11 10
9 13 4
9 5 18
9 12 15
9 15 20
9 11 16
9 8 1
9 7 11
10 12 3
10 17 11
10 1 4
11 17 4
11 3 16
11 1 19
12 6 1
12 17 11
12 2 15
12 15 15
12 1 20
13 5 1
13 16 5
14 13 5
14 3 20
14 8 18
15 4 10
15 2 2
15 1 7
15 7 9
15 10 8
16 6 1
16 10 17
17 3 13
13 0
6
