18 81
0 7 2
0 4 16
0 1 14
1 0 8
1 12 11
1 7 7
1 15 16
2 12 6
2 6 2
2 5 20
2 4 20
2 1 12
2 14 18
2 9 6
3 7 4
3 4 6
3 17 14
3 15 7
4 0 16
4 12 10
4 1 10
5 11 15
5 10 1
5 3 1
5 17 20
5 16 15
6 10 4
6 5 19
6 13 16
6 16 13
7 10 12
7 5 14
7 4 15
7 14 12
7 8 18
8 7 15
8 17 14
9 0 4
9 11 10
9 7 4
9 4 6
9 8 7
9 16 4
10 5 12
10 14 14
10 8 15
10 16 19
11 12 8
11 6 11
11 17 15
11 13 9
11 2 10
11 15 5
12 0 17
12 11 12
12 5 10
12 17 8
12 9 9
12 2 20
13 11 1
13 6 6
13 17 11
13 8 4
14 12 4
14 11 17
14 7 6
14 8 3
14 9 12
14 2 10
15 4 8
15 1 19
15 13 9
16 0 11
16 11 16
16 4 7
16 14 10
16 17 20
16 13 10
17 14 9
17 8 20
17 2 5
17 0
29
