19 81
0 12 3
1 6 16
1 17 16
1 8 13
2 13 11
2 3 11
2 1 17
2 18 7
2 6 9
2 9 8
2 17 19
3 13 12
3 0 13
3 17 10
3 8 13
3 5 1
4 1 9
4 16 5
4 0 2
4 15 17
4 9 7
4 8 17
5 14 6
5 0 14
5 11 18
6 18 6
6 9 20
6 7 18
6 5 4
7 16 16
7 4 3
7 8 10
8 13 13
8 3 6
8 1 18
8 0 6
8 15 15
8 17 18
8 2 8
9 1 4
9 10 13
9 6 18
9 11 13
9 8 9
10 13 7
10 1 6
10 12 7
10 17 5
10 8 19
11 15 15
11 4 8
11 5 2
12 6 4
12 11 6
12 17 19
12 8 15
13 3 14
13 14 10
13 17 7
13 2 20
13 4 9
14 13 11
14 10 17
14 7 3
15 18 4
15 17 5
15 2 8
15 5 16
16 10 8
16 0 11
16 11 8
16 7 19
16 2 11
16 5 7
17 18 7
17 11 5
17 9 17
17 4 20
17 5 17
18 0 12
18 15 16
8 0
58
