16 68
0 13 16
0 6 6
0 15 18
1 14 5
1 12 1
2 13 13
2 10 13
2 9 15
2 0 18
3 6 16
3 9 17
3 7 1
3 8 18
3 1 3
4 12 5
4 6 9
4 9 3
4 2 12
4 15 16
5 10 2
5 6 20
5 3 2
5 9 19
5 0 12
5 8 5
5 2 13
6 13 20
6 12 14
6 3 12
6 7 6
6 0 14
6 2 9
7 10 6
7 6 20
8 14 2
8 13 7
8 12 19
8 4 15
8 9 13
8 15 15
9 4 16
9 6 15
9 7 10
9 8 10
9 15 13
10 13 18
10 3 9
11 14 19
11 5 7
11 6 3
11 3 16
11 8 10
12 6 16
12 8 18
13 12 10
13 0 15
13 1 2
14 13 18
14 12 18
14 11 9
14 3 10
14 8 4
14 1 10
15 13 14
15 11 16
15 0 3
15 8 10
15 2 11
4 6
45
