19 85
0 3 9
0 10 3
1 12 15
1 6 17
1 18 14
1 2 10
2 5 13
2 9 5
2 6 1
2 10 12
2 18 7
3 9 18
3 8 7
3 13 4
4 5 7
4 16 8
4 6 16
4 17 14
4 14 18
4 18 12
4 7 11
5 3 16
5 0 14
5 14 7
5 10 9
5 7 18
6 9 1
6 1 9
6 16 17
6 10 2
6 4 2
6 13 8
7 11 2
7 9 2
7 6 4
7 15 5
7 8 17
8 11 7
8 12 20
8 9 19
8 0 16
9 11 6
9 3 10
9 5 3
9 7 9
10 16 11
11 13 17
12 11 20
12 1 6
12 17 12
12 14 20
12 15 14
12 10 19
12 8 18
12 4 13
12 7 1
13 9 11
13 16 11
13 17 9
13 18 18
13 2 16
14 4 4
14 13 17
14 7 8
14 2 8
15 17 18
15 14 5
15 10 6
16 11 7
16 0 12
16 2 13
17 3 8
17 1 1
17 16 17
17 6 14
17 14 10
17 8 15
17 2 13
18 12 15
18 3 14
18 5 1
18 0 3
18 4 15
18 13 9
18 2 17
8 3
57
