17 77
0 16 12
0 14 4
0 6 12
0 7 20
0 10 2
0 12 1
2 13 20
2 14 11
2 6 4
2 7 12
2 0 15
3 16 13
3 5 1
3 9 3
3 12 19
3 4 19
4 13 1
4 5 14
4 2 8
4 10 14
5 8 19
5 13 1
5 4 2
5 1 6
6 8 5
6 5 10
6 9 5
6 10 16
6 12 13
6 0 16
7 11 2
7 13 9
7 0 1
8 16 15
8 11 16
8 14 4
8 7 18
8 10 19
8 1 12
9 10 14
10 16 14
10 8 13
10 2 17
10 3 20
10 4 4
11 13 1
11 5 11
11 6 9
11 2 9
11 7 9
11 3 20
11 1 18
12 8 18
12 11 16
12 2 18
12 1 5
13 16 5
13 8 7
13 14 1
13 6 6
13 7 11
13 10 1
13 12 15
13 3 11
13 15 16
13 4 13
13 1 8
14 11 11
14 3 16
14 4 6
15 8 3
15 10 13
15 0 16
15 4 12
16 8 3
16 11 13
16 13 19
7 9
8
