19 79
0 13 3
0 5 10
1 4 14
1 11 2
1 13 3
1 0 8
1 6 10
1 18 3
1 5 11
1 2 9
2 4 6
2 1 5
2 13 14
2 3 3
3 17 7
3 1 11
3 0 5
3 6 6
3 10 3
4 0 14
4 16 20
5 9 20
7 8 4
7 17 19
7 11 2
7 15 8
7 0 3
7 10 10
7 12 10
8 4 2
8 15 3
8 6 7
8 3 9
9 1 9
9 15 14
10 9 17
10 13 13
11 4 6
11 9 15
11 14 9
11 17 1
11 5 15
12 9 6
12 14 16
12 0 11
12 3 8
12 18 4
12 10 13
13 4 2
13 17 10
13 7 2
13 11 20
13 0 13
13 16 5
13 2 17
14 17 17
14 13 20
14 15 5
14 5 12
15 17 17
15 11 5
16 13 13
16 15 8
16 6 9
16 3 19
16 12 14
17 8 2
17 0 6
17 18 10
17 2 1
18 4 1
18 14 10
18 17 8
18 13 3
18 15 2
18 0 17
18 6 2
18 3 14
18 5 2
0 6
13
