19 90
0 13 6
0 3 9
1 4 5
1 14 17
1 17 1
1 3 9
2 4 20
2 15 14
2 13 13
2 12 18
2 17 3
2 18 16
3 8 8
3 9 7
3 18 1
3 11 5
3 16 12
4 1 10
4 14 19
4 8 16
4 9 14
4 18 20
4 10 5
5 13 12
5 6 9
5 14 15
5 12 9
5 17 12
5 8 1
5 11 17
5 10 3
5 0 6
6 1 9
6 13 5
6 8 20
6 9 3
7 15 15
7 13 11
7 9 9
7 18 10
7 0 6
8 12 20
8 5 16
9 4 17
9 6 7
9 8 10
9 10 20
10 15 7
10 14 16
10 12 16
10 8 5
10 0 19
11 15 1
11 6 14
11 7 17
11 8 11
11 16 5
11 0 12
12 2 20
12 6 5
12 7 13
12 3 18
12 10 10
13 1 8
13 14 6
13 5 19
14 12 7
14 7 17
14 8 1
14 9 12
14 3 3
14 10 19
15 1 4
15 14 20
15 17 7
15 7 16
15 18 7
16 13 10
16 17 1
16 8 7
16 0 3
17 13 18
17 7 4
17 9 10
17 16 3
17 0 3
18 1 4
18 12 15
18 11 15
18 0 2
13 7
33
