20 111
0 10 3
0 9 12
0 8 13
0 1 20
0 3 18
1 19 9
1 8 12
1 14 14
1 12 9
2 10 16
2 4 6
2 9 8
2 14 1
2 12 16
2 11 5
3 9 4
3 14 4
3 0 20
4 10 15
4 15 16
4 5 2
4 18 19
4 9 18
4 1 16
5 18 13
5 6 16
5 2 3
5 16 20
5 0 7
6 10 2
6 4 11
6 18 10
6 19 10
6 9 7
6 14 15
6 1 20
6 3 5
6 12 11
7 4 5
7 6 15
7 14 2
7 2 2
7 16 3
7 0 12
8 9 16
8 14 15
8 1 19
8 2 7
8 0 13
9 19 11
9 6 7
9 1 8
9 12 15
10 6 1
10 8 14
10 1 7
10 3 5
10 13 15
10 0 18
11 14 20
11 2 6
11 12 19
12 15 9
12 7 18
12 5 12
12 14 13
12 1 12
12 3 17
12 2 9
12 16 3
12 13 12
13 10 6
13 17 12
13 15 20
13 7 6
13 9 1
13 8 3
13 16 15
13 11 2
14 10 2
14 17 14
14 15 13
14 4 12
14 19 12
14 8 1
14 1 2
14 2 1
14 16 7
15 10 12
15 8 9
15 14 6
15 1 3
15 3 2
15 0 11
16 17 14
16 9 8
16 6 13
16 14 11
16 3 13
17 4 7
17 18 9
17 9 16
17 6 2
17 3 13
17 2 13
18 7 2
18 3 20
19 17 12
19 5 12
19 6 3
19 14 13
6 3
91
