19 96
0 4 14
0 9 7
0 5 14
0 2 7
0 17 9
1 11 9
1 13 7
1 4 2
1 5 16
1 17 5
1 6 9
1 8 4
1 7 17
2 11 18
2 18 5
2 3 8
2 6 7
3 10 8
3 11 7
3 13 7
3 15 3
3 16 12
3 7 7
4 0 5
4 14 14
4 2 15
4 15 11
4 16 7
4 7 9
5 10 14
5 18 11
5 12 6
5 15 13
5 8 6
6 9 12
6 12 14
6 15 20
6 16 2
7 13 13
7 14 5
7 4 15
7 5 15
8 10 6
8 4 6
8 5 7
8 2 17
8 6 13
9 0 16
9 14 5
9 12 14
9 8 10
10 1 1
10 12 19
10 15 11
10 17 7
10 6 1
11 0 10
11 18 6
11 14 18
11 5 13
12 10 15
12 1 8
12 0 9
12 11 12
12 13 7
12 7 15
13 1 4
13 3 9
13 12 12
13 6 6
13 7 20
14 11 16
14 4 4
14 9 17
14 3 2
14 15 2
14 17 3
14 6 9
14 7 13
15 4 20
15 12 17
15 7 13
16 10 16
16 0 19
16 13 7
16 18 10
16 8 8
17 1 2
17 0 10
17 18 6
17 15 14
17 16 12
17 8 18
18 10 10
18 14 1
18 4 1
6 12
48
