18 76
0 1 2
0 13 5
0 12 12
0 10 2
0 11 7
1 8 9
1 0 8
2 8 3
2 13 11
3 1 10
3 12 8
3 6 16
3 17 16
3 5 16
3 9 3
4 16 12
4 3 7
4 13 7
4 12 8
4 7 1
4 11 20
5 14 5
5 8 17
5 12 2
5 2 9
5 4 1
5 9 6
6 16 17
6 1 3
6 17 4
6 11 10
7 8 16
7 6 15
7 17 19
7 10 6
7 9 6
8 14 1
8 7 19
8 17 6
8 5 4
8 0 16
9 14 13
9 17 12
10 12 11
10 6 14
10 17 15
10 11 1
11 1 13
11 8 5
11 2 4
11 5 19
11 10 12
12 14 1
12 3 18
12 7 3
12 0 12
12 9 1
13 1 12
13 10 18
14 3 4
14 6 10
15 14 17
15 8 9
15 3 17
15 12 20
15 6 11
15 2 6
15 11 19
16 1 2
16 15 18
16 2 13
16 4 20
17 14 1
17 1 4
17 5 17
17 11 8
13 2
30
