18 72
0 7 20
0 10 7
0 17 4
0 5 12
1 2 14
1 12 12
1 10 2
2 7 3
2 4 1
2 14 16
2 16 11
2 9 11
3 13 19
3 1 9
3 12 19
3 0 4
4 13 18
4 8 5
4 17 11
4 15 20
4 5 17
5 11 9
5 16 5
5 9 18
6 2 11
6 4 2
6 0 5
6 10 20
6 14 10
7 13 5
7 1 9
7 2 1
7 3 12
7 9 3
8 7 13
8 2 2
8 11 15
8 6 15
8 9 13
8 5 20
9 7 10
9 1 1
9 6 1
9 14 9
9 16 6
10 13 8
10 1 14
10 11 9
10 15 11
11 7 20
11 12 20
12 13 16
12 3 14
12 6 15
13 0 9
13 17 5
13 9 2
14 1 4
14 8 5
14 5 17
15 1 4
15 0 9
15 10 2
16 7 6
16 1 18
16 3 5
16 17 7
16 5 4
17 13 5
17 7 7
17 2 7
17 12 6
1 0
27
