20 111
0 7 14
0 2 6
0 12 18
0 3 11
0 6 13
1 7 20
1 2 6
1 5 14
2 12 14
2 15 13
2 18 7
3 7 17
3 14 12
3 19 7
3 12 15
3 9 8
3 5 20
4 8 15
4 14 19
4 0 17
4 16 9
4 9 8
4 11 2
4 3 3
4 15 16
4 13 15
4 1 1
5 17 10
5 9 5
5 11 2
5 3 4
5 10 11
5 13 19
5 6 1
5 1 8
6 2 4
6 15 19
6 10 3
6 18 12
7 16 19
7 3 20
7 10 15
7 6 19
8 17 20
8 4 10
8 0 13
8 11 13
8 3 19
8 10 2
9 8 15
9 0 20
9 2 18
9 12 10
9 3 14
9 10 4
9 13 7
9 18 2
10 8 2
10 14 11
10 3 5
10 15 3
10 18 18
11 7 4
11 8 3
11 17 2
11 16 11
11 9 14
11 5 17
11 10 12
11 6 4
11 18 1
12 7 12
12 19 10
12 16 11
12 9 1
12 11 5
12 5 2
12 15 5
12 18 2
13 4 17
13 19 6
13 16 13
13 3 6
13 10 10
14 0 9
14 2 11
14 12 9
14 11 10
15 7 15
15 8 13
15 17 6
15 14 1
15 4 13
15 6 11
16 14 1
16 2 1
16 3 2
16 5 8
16 15 9
16 6 3
17 8 20
17 12 6
17 15 13
18 19 1
18 16 6
18 3 13
18 1 9
19 2 5
19 12 10
19 9 12
19 1 15
11 5
61
