20 100
0 17 7
0 16 3
1 11 2
1 7 5
1 16 5
1 2 11
2 12 6
2 17 8
2 6 11
2 9 8
3 11 13
3 0 13
3 12 14
3 10 19
3 18 4
3 9 1
4 0 16
4 17 8
4 19 3
4 15 7
5 8 9
5 0 16
5 12 3
5 18 20
5 6 12
5 14 14
5 2 14
6 1 14
6 17 5
6 4 7
7 5 19
7 1 4
7 8 6
7 6 17
7 15 20
7 9 2
8 1 13
8 0 4
8 6 6
8 19 1
8 14 20
8 15 8
8 16 19
9 5 6
9 8 18
9 0 4
9 17 5
9 4 12
9 13 11
10 3 2
10 7 4
10 8 19
10 4 8
10 19 3
10 14 11
10 15 20
10 16 7
10 2 3
11 5 20
11 3 3
11 10 1
11 19 7
11 15 11
12 5 17
12 3 16
12 18 17
12 6 13
12 15 15
12 9 12
13 19 2
13 9 12
13 16 15
14 3 16
14 17 1
14 10 10
14 18 7
14 9 12
15 5 11
15 3 5
15 11 8
15 12 14
15 17 5
15 18 11
15 14 7
16 11 15
16 7 18
16 0 9
16 15 14
17 3 14
17 7 6
17 8 17
17 0 16
17 6 10
17 13 3
17 2 16
18 5 12
18 17 18
19 11 3
19 8 4
19 14 3
16 13
14
