20 88
0 10 14
0 1 10
0 3 8
0 12 5
0 8 13
0 19 6
0 11 18
0 6 12
0 18 13
1 7 4
1 19 5
1 11 6
2 0 11
2 14 2
2 6 19
3 1 13
3 0 4
3 4 9
3 5 7
3 18 1
4 9 13
4 3 19
4 16 20
4 8 16
4 19 20
4 11 15
4 2 18
4 18 19
5 1 15
5 12 8
5 16 15
5 7 7
5 14 9
5 19 9
6 9 3
6 12 12
6 11 14
7 12 16
8 3 10
8 5 4
8 12 1
8 11 20
9 3 7
9 5 12
9 19 7
9 11 7
9 18 14
10 1 18
10 0 2
10 3 6
10 15 1
11 0 1
11 14 14
11 19 12
12 9 11
12 5 16
12 2 9
13 10 3
13 3 6
13 5 2
13 8 5
13 15 15
14 0 2
14 9 4
14 4 14
14 19 9
14 15 16
15 0 6
15 4 8
15 5 20
15 16 19
15 6 20
16 1 10
16 3 19
16 18 10
17 5 13
17 13 20
17 2 2
17 18 7
18 7 20
19 0 11
19 3 5
19 5 15
19 16 17
19 17 16
19 14 1
19 11 13
19 6 11
5 0
37
