17 73
0 15 18
0 13 20
0 14 13
1 6 19
1 16 10
1 10 4
1 9 6
1 8 11
1 5 18
2 15 12
2 16 17
2 7 6
2 9 9
2 12 12
3 16 9
3 7 4
3 4 19
4 3 16
4 2 12
4 5 12
5 11 6
5 2 16
5 8 10
5 4 17
5 0 13
6 16 9
6 11 9
6 13 4
6 9 2
6 5 3
6 12 11
7 6 17
7 3 13
7 1 16
7 9 20
7 4 1
7 5 8
7 0 15
8 16 10
8 1 17
8 9 11
9 8 2
9 12 15
10 6 12
10 13 20
10 5 15
11 3 12
11 10 8
11 1 8
11 8 17
11 14 13
11 12 14
11 0 7
12 6 19
12 15 13
12 1 9
13 15 17
13 16 1
13 10 2
13 7 9
13 8 1
13 14 9
13 0 7
14 6 11
14 9 19
14 4 9
14 0 11
15 1 7
15 14 6
16 6 20
16 9 11
16 14 1
16 12 13
15 12
13
