19 81
0 14 8
0 15 5
0 16 8
1 15 12
1 3 2
1 17 6
1 4 2
1 9 14
1 7 4
1 13 6
1 18 8
2 14 13
2 7 18
2 12 9
2 0 9
2 16 9
3 10 1
3 5 13
3 4 1
3 8 8
3 0 17
4 10 6
4 5 18
4 9 13
4 12 5
4 18 14
5 4 12
5 6 10
6 3 7
6 17 2
6 1 6
6 13 6
6 18 5
6 2 6
7 5 15
7 4 9
7 9 6
7 1 7
8 5 19
8 17 11
8 4 18
8 0 18
8 18 12
8 2 13
9 10 7
9 5 7
9 1 16
9 0 18
10 15 5
10 11 18
10 5 7
10 8 14
10 7 18
10 1 14
11 5 9
11 13 12
11 16 3
12 17 9
13 17 19
13 12 6
13 1 13
13 18 3
13 2 15
14 10 9
14 9 13
14 7 20
14 13 2
14 2 2
16 11 3
16 4 14
16 8 6
16 9 4
16 1 12
16 0 9
17 11 3
17 5 10
17 9 3
17 13 7
18 10 12
18 12 6
18 0 7
12 8
9
