18 77
0 8 9
0 9 8
0 13 17
0 15 2
0 11 8
1 7 18
1 12 6
1 6 7
1 5 6
2 7 9
2 12 12
2 5 7
2 0 6
2 1 9
3 16 20
3 8 6
3 12 5
3 2 10
4 8 7
4 2 13
4 5 6
4 1 20
5 13 14
5 6 20
5 11 10
6 16 17
6 13 14
6 14 3
6 4 12
6 10 18
6 2 9
6 5 14
7 16 1
7 8 15
7 6 9
8 16 11
8 2 10
8 0 17
9 16 17
9 12 13
9 13 17
9 10 4
9 2 2
9 0 1
10 12 12
10 14 10
10 4 15
10 6 18
10 11 2
11 15 11
12 8 1
12 9 16
12 14 4
12 4 4
12 17 2
12 11 7
12 0 1
13 16 17
13 3 16
13 4 8
13 5 8
14 7 1
14 15 11
14 6 19
14 5 8
15 16 19
15 13 15
15 6 9
15 5 6
16 14 18
16 4 2
17 7 1
17 3 1
17 14 5
17 10 14
17 11 4
17 0 1
15 4
41
