18 81
0 9 8
0 2 4
0 10 6
0 3 5
0 12 17
0 5 9
0 13 4
0 4 19
1 3 17
2 6 3
2 8 12
2 1 9
2 17 16
2 5 10
2 14 10
3 9 12
3 16 10
3 10 14
3 7 11
3 4 18
3 15 4
4 2 12
4 12 19
4 14 11
5 12 12
5 13 8
5 11 15
6 0 16
6 8 11
6 5 10
6 14 2
6 13 7
6 4 6
6 15 18
7 0 16
7 3 15
7 5 15
7 14 8
7 11 3
8 0 9
8 7 10
9 13 20
9 7 1
9 15 3
10 2 6
10 0 12
10 3 9
10 17 13
10 5 16
11 0 17
11 8 16
11 17 5
11 14 15
11 13 17
11 4 9
12 2 15
12 10 1
12 1 5
12 7 3
13 2 14
13 10 16
13 0 3
13 14 5
13 4 9
14 9 4
14 2 16
14 12 6
14 13 17
14 4 12
15 16 14
15 10 4
15 5 4
16 9 4
16 2 16
16 0 15
16 13 15
16 7 14
17 9 19
17 2 6
17 3 15
17 8 14
6 8
53
