17 72
0 13 19
0 7 8
0 3 6
0 10 13
1 16 10
1 14 20
1 13 8
1 2 1
1 5 20
1 10 1
2 13 12
2 10 15
3 4 15
3 12 19
3 9 7
3 7 4
3 0 16
4 11 13
4 6 9
4 7 7
5 4 11
5 8 9
5 13 9
5 9 18
5 7 17
5 0 10
6 11 4
6 4 3
6 1 4
6 8 7
6 2 16
6 5 1
6 0 5
7 6 4
7 9 14
8 4 6
8 13 16
8 6 1
8 10 14
9 1 18
9 14 1
9 13 5
9 2 4
9 15 12
9 3 12
10 4 8
10 3 2
11 16 3
11 13 1
11 9 19
11 3 9
11 10 12
12 11 7
12 14 1
12 2 19
12 6 20
12 3 8
12 10 1
13 11 3
13 14 16
13 9 18
14 9 14
14 0 9
15 4 14
15 9 10
15 3 13
15 0 16
16 11 1
16 14 17
16 6 7
16 15 7
16 0 3
13 5
21
