18 72
0 2 4
0 16 5
0 3 9
1 11 2
1 0 6
1 15 5
1 2 13
1 16 6
2 14 15
2 4 9
2 17 19
3 12 9
3 4 9
3 6 18
3 7 4
3 9 9
4 12 1
5 4 15
5 3 6
5 1 6
6 11 20
6 15 5
6 2 13
6 10 11
6 7 18
6 1 7
6 9 12
6 13 12
7 12 8
7 10 8
8 12 6
8 11 5
8 15 12
8 10 19
8 13 3
9 1 5
10 2 10
10 16 12
10 9 7
10 13 14
11 8 15
11 17 17
11 6 1
12 0 11
12 2 16
12 10 4
12 14 17
12 8 10
12 13 2
13 0 10
13 6 13
13 1 18
14 0 2
14 15 8
14 16 10
15 12 8
15 11 1
15 2 14
15 8 3
15 6 18
15 1 8
15 13 6
16 0 10
16 15 11
16 10 9
16 6 14
17 12 7
17 0 10
17 14 11
17 8 10
17 6 7
17 7 7
8 16
33
