17 69
0 12 16
0 7 8
0 15 14
1 2 7
1 9 2
1 8 11
1 12 18
1 0 7
1 13 16
1 15 7
2 9 10
2 3 8
2 6 17
2 8 9
2 12 1
2 14 10
2 16 4
2 13 3
3 12 17
3 10 14
3 14 11
3 0 6
3 4 20
3 15 12
4 10 9
4 14 11
5 12 15
5 10 13
5 14 4
5 0 16
5 1 19
6 8 2
6 14 7
6 0 20
6 16 17
7 14 17
8 3 14
8 4 2
9 2 7
9 6 16
9 11 18
9 10 9
9 14 13
9 0 1
9 15 8
10 14 11
10 1 8
11 9 14
11 13 18
11 5 20
11 15 12
12 9 1
12 10 10
12 14 19
12 13 4
13 8 3
13 10 20
13 7 6
13 0 15
13 1 15
14 12 4
14 10 5
15 2 1
15 9 10
15 8 18
15 4 5
16 8 18
16 14 18
16 13 1
7 2
9
