19 99
0 15 13
0 11 18
0 8 14
0 7 6
0 17 9
1 16 15
1 11 18
1 8 8
1 14 11
1 7 7
1 18 12
2 9 10
2 8 13
3 16 9
3 10 6
3 11 8
3 13 13
3 8 10
3 12 15
3 17 20
3 1 3
4 15 2
4 6 19
4 16 10
4 10 11
4 5 12
5 15 4
5 0 5
5 13 4
5 9 2
5 14 5
5 12 9
5 18 9
5 1 2
6 15 9
6 0 2
6 11 5
6 14 15
6 5 14
6 2 4
7 11 8
7 13 1
7 3 5
7 14 6
7 4 8
7 5 18
7 18 5
8 0 15
8 6 5
8 9 14
8 17 3
9 6 2
9 10 16
9 14 7
9 12 15
10 15 2
10 9 19
10 3 3
10 8 15
10 14 8
10 7 15
10 18 13
11 15 7
11 0 9
11 16 14
11 8 10
11 14 18
11 4 4
12 15 8
12 11 13
12 9 20
12 5 9
12 17 14
13 15 7
13 16 3
13 7 17
14 6 10
14 11 2
14 3 13
14 7 2
14 17 8
15 8 10
15 14 11
15 4 18
15 7 13
15 17 7
16 10 7
16 13 4
16 8 14
16 4 7
16 17 3
16 2 13
17 0 3
17 10 15
17 13 8
17 18 15
18 8 10
18 5 1
18 1 4
7 13
30
