20 98
0 19 20
0 9 19
0 8 17
0 16 15
0 17 18
0 6 20
0 10 2
1 2 8
1 8 7
1 7 11
1 17 16
1 13 4
1 12 14
1 3 4
2 19 6
2 7 9
2 13 4
2 5 15
2 10 10
2 18 5
3 19 16
3 10 11
4 5 20
4 0 4
4 15 8
4 12 13
4 3 11
5 7 11
5 13 12
5 0 20
5 4 2
5 12 10
6 11 2
6 4 16
6 10 13
6 18 8
6 3 14
7 14 13
7 8 5
7 1 4
7 0 19
7 12 6
8 2 2
8 16 10
8 13 16
8 5 13
8 4 18
8 10 16
8 15 14
9 2 18
9 14 6
9 1 12
9 6 19
9 15 10
9 18 17
10 2 2
10 14 5
10 11 17
10 13 18
11 2 5
11 6 13
11 4 3
12 9 19
12 14 10
12 16 4
12 5 7
12 15 4
13 14 7
13 16 15
13 5 12
13 4 18
13 10 2
13 18 19
14 19 18
14 13 19
14 0 18
14 10 11
14 3 5
15 2 20
15 11 5
15 16 8
15 1 7
15 17 14
15 12 13
16 14 16
16 13 5
16 12 8
17 2 4
17 18 7
17 3 4
18 8 20
18 17 16
18 0 3
19 9 12
19 11 17
19 13 14
19 5 20
19 18 9
3 9
27
