19 89
0 18 5
0 8 2
0 1 6
0 15 8
0 6 18
1 18 20
1 8 6
1 4 9
1 14 6
2 8 7
2 5 13
2 7 2
3 8 5
3 14 20
3 12 10
3 17 20
4 5 10
4 9 20
4 0 5
4 12 16
5 1 20
5 7 3
5 4 16
5 0 8
5 12 11
5 17 11
6 8 10
6 3 7
6 15 12
6 14 16
6 2 11
6 12 19
7 15 5
7 11 9
7 17 11
8 18 11
8 11 7
8 12 8
8 6 19
9 11 17
9 13 14
9 17 5
10 5 20
10 7 3
10 9 17
10 11 16
10 0 9
10 13 12
10 14 7
10 16 16
11 1 12
11 4 19
11 0 4
11 16 1
11 12 17
11 10 9
12 8 7
12 7 16
12 11 17
12 2 13
12 6 19
13 5 13
13 0 5
13 12 10
13 17 5
13 10 14
14 18 3
14 8 15
14 5 11
14 0 14
14 13 10
14 6 15
15 18 6
15 3 12
15 13 2
15 12 2
15 17 10
16 7 6
16 3 2
16 13 11
16 12 1
16 17 15
17 4 5
17 11 5
17 13 18
17 14 15
18 7 3
18 9 10
18 11 15
5 12
69
