17 67
0 10 6
0 5 16
0 12 10
1 10 17
1 2 20
1 16 15
1 15 20
2 6 18
3 14 2
3 6 11
3 2 16
3 5 7
3 4 8
3 1 11
3 12 14
3 9 4
4 13 9
4 5 12
4 7 10
4 12 19
5 0 15
5 3 19
5 7 7
6 0 18
6 5 1
6 15 7
7 10 9
7 2 13
7 0 3
7 5 19
7 4 20
7 15 15
7 1 14
7 9 4
8 6 4
8 3 4
8 7 8
8 12 18
9 13 7
9 4 18
9 3 8
9 1 12
10 14 11
10 15 11
10 12 9
11 6 10
11 0 8
11 3 9
11 7 11
11 9 2
12 11 20
12 10 10
12 0 3
12 15 4
12 9 20
13 0 18
13 5 18
13 4 17
13 1 19
14 10 16
14 3 13
14 12 6
15 9 14
16 10 6
16 15 19
16 12 15
16 9 17
13 14
13
