19 82
0 11 6
0 8 7
0 15 5
1 0 17
1 5 12
1 16 20
2 10 6
3 10 19
3 8 2
4 6 18
4 0 17
4 17 9
4 18 14
4 8 11
4 7 3
5 6 1
5 11 13
5 18 13
5 10 10
5 13 8
5 7 1
6 2 17
6 5 17
6 8 13
7 4 15
7 3 9
7 1 16
7 2 8
7 18 17
7 15 8
8 3 9
8 2 1
8 9 15
8 14 16
8 18 12
8 13 1
9 1 15
9 5 20
9 10 18
9 13 1
9 7 19
10 2 19
10 16 3
11 6 2
11 2 1
11 9 1
11 5 1
11 14 15
11 13 17
11 16 9
12 6 20
12 17 4
12 11 9
12 10 4
12 7 10
13 2 17
13 15 13
13 7 5
13 16 8
14 6 5
14 0 11
14 5 7
14 17 6
14 11 18
14 18 10
14 13 9
15 12 16
15 6 1
15 9 2
15 11 8
15 18 13
15 13 14
15 7 11
15 16 12
16 17 11
16 14 11
17 6 17
17 14 1
17 15 11
18 3 11
18 17 9
18 15 13
13 4
15
