20 101
0 6 9
0 5 3
0 3 2
0 16 15
0 19 17
0 17 8
0 2 2
0 15 15
0 12 12
0 8 1
1 11 13
1 16 17
1 18 5
1 19 18
1 4 7
1 2 5
2 3 17
2 11 5
2 18 6
2 12 5
3 14 15
3 4 9
3 10 10
4 1 12
4 5 8
4 9 7
4 2 13
4 8 11
4 10 1
4 13 14
5 3 18
5 14 12
5 9 9
5 19 6
5 2 10
5 12 12
6 7 14
6 5 13
6 4 20
6 8 4
7 6 8
7 1 19
7 19 20
7 17 7
7 4 19
7 8 5
7 13 3
8 3 14
8 19 5
8 2 6
9 3 4
9 0 6
9 8 1
10 7 10
10 3 7
10 2 20
10 15 15
11 7 1
11 9 18
11 12 17
12 3 14
12 9 6
12 18 10
12 0 15
12 2 15
12 8 9
12 10 16
13 6 12
13 11 12
13 16 5
13 15 10
13 8 10
14 3 8
14 16 12
14 9 9
14 18 19
14 17 8
14 2 6
14 12 8
15 6 6
15 3 11
15 16 6
15 17 6
15 8 12
16 15 3
16 10 14
17 6 1
17 14 14
17 15 9
17 10 1
18 14 17
18 19 18
18 2 10
18 12 15
18 8 12
18 13 5
19 6 11
19 1 17
19 5 8
19 15 4
19 12 3
15 13
22
