18 79
0 10 14
0 2 1
0 12 20
0 16 10
0 7 16
1 11 19
1 10 14
1 4 18
2 4 7
2 6 20
3 10 1
3 17 6
3 2 9
3 13 9
3 1 1
3 16 20
3 9 2
3 6 15
4 17 7
4 12 13
4 1 2
4 16 19
4 7 16
5 10 10
5 14 19
5 3 20
5 2 4
5 8 11
5 7 5
5 4 15
6 11 20
6 8 9
6 16 15
7 10 2
7 3 6
7 4 19
8 10 1
8 2 2
8 12 6
8 16 15
8 0 19
9 11 15
9 10 4
9 3 13
9 13 4
9 16 4
9 4 8
10 3 11
10 2 9
10 7 15
10 15 17
11 10 8
11 2 6
11 12 3
11 13 10
11 7 15
11 9 9
11 15 2
11 6 13
12 11 8
12 17 13
12 0 2
12 6 17
13 14 3
13 17 1
13 7 3
13 15 10
13 0 15
14 3 4
14 5 3
14 13 12
14 16 9
14 7 17
14 9 6
15 10 20
15 3 12
15 16 6
16 4 12
17 16 8
8 17
27
