17 71
0 11 17
0 6 19
0 12 5
0 1 4
1 7 8
1 13 17
1 8 13
1 14 10
1 10 8
2 12 17
2 13 7
2 1 17
2 4 12
2 8 12
2 15 16
2 10 9
3 12 13
3 9 9
3 16 6
3 8 13
3 2 13
4 13 5
4 2 20
5 7 10
5 1 6
5 4 16
5 15 12
5 3 3
5 2 8
7 11 5
7 12 16
7 13 9
7 1 4
7 5 17
7 3 11
7 10 4
8 12 9
8 7 7
8 15 17
8 3 2
8 0 13
9 6 5
9 7 12
9 1 10
9 5 2
9 15 17
10 1 6
10 4 7
11 12 8
11 16 14
11 1 10
12 4 3
12 5 1
12 15 8
13 6 5
13 16 10
13 7 14
13 1 13
13 14 2
13 5 11
13 3 7
14 12 18
14 5 5
14 15 12
14 3 17
15 9 18
15 2 17
16 6 3
16 5 14
16 3 11
16 2 7
0 12
26
