19 96
0 7 14
0 12 20
0 6 9
0 2 5
1 14 17
1 13 9
1 18 10
1 16 6
1 0 12
2 14 12
2 13 5
2 3 6
2 4 16
2 0 2
3 9 6
3 2 4
3 11 14
4 14 8
4 17 7
4 0 12
4 15 8
5 12 6
5 6 16
5 0 20
5 15 5
5 8 5
6 7 7
6 2 4
6 0 13
6 1 19
7 13 18
7 10 7
7 15 13
8 7 6
8 14 1
8 13 5
8 3 6
8 16 15
8 10 6
8 2 12
8 0 13
8 1 8
9 18 8
9 12 8
9 6 10
9 16 2
9 1 17
10 7 10
10 9 5
10 1 1
11 7 1
11 17 13
11 10 7
11 15 5
11 8 8
11 1 19
12 18 6
12 3 9
12 17 5
12 4 10
12 16 3
12 10 8
12 2 1
12 0 20
12 8 11
13 3 7
13 4 19
13 6 7
13 8 12
13 1 20
14 4 19
14 6 14
14 16 10
14 5 16
14 8 3
15 13 7
15 12 14
15 10 6
15 8 12
16 7 12
16 14 19
16 17 7
16 4 2
16 9 12
16 5 10
16 8 11
17 7 7
17 14 4
17 12 16
17 16 11
17 10 15
18 3 18
18 6 15
18 16 12
18 2 3
18 11 5
11 14
53
