18 74
0 10 2
0 17 6
1 16 5
1 5 6
1 7 13
2 13 18
2 5 10
2 7 7
2 12 20
2 0 13
2 9 18
3 8 15
3 16 13
3 7 7
3 0 4
3 6 12
3 4 5
3 10 14
3 15 9
3 2 8
4 8 5
4 1 4
4 14 11
4 6 14
4 9 7
4 17 3
4 15 4
5 1 5
5 6 9
5 9 1
6 4 18
7 6 8
7 3 8
7 15 6
8 13 10
8 14 18
8 0 11
8 9 5
9 16 12
9 7 17
9 10 9
10 1 16
10 6 3
10 3 13
10 15 11
11 17 9
11 15 16
11 2 5
12 13 16
12 5 3
12 9 14
12 4 8
13 8 14
13 0 9
13 3 5
13 2 6
14 5 18
14 1 13
14 0 3
14 11 2
15 7 12
15 12 10
15 9 15
15 4 3
15 17 9
16 8 13
16 1 12
16 12 11
16 6 5
16 9 9
16 2 13
17 12 4
17 10 14
17 3 16
6 5
18
