16 68
0 12 4
0 10 7
0 1 14
0 14 11
0 4 4
0 5 11
1 0 1
1 13 6
1 11 13
1 14 14
1 5 20
2 8 8
2 13 17
2 9 14
2 4 7
2 5 18
3 10 18
3 13 13
3 1 17
3 5 14
4 12 16
4 10 9
4 7 15
4 2 14
4 15 1
4 5 12
5 10 20
5 6 9
5 7 6
5 2 8
5 15 19
6 13 6
6 15 12
6 14 11
6 5 11
7 3 6
7 15 8
7 4 8
8 10 6
8 6 7
9 8 13
9 15 7
10 13 6
10 4 14
11 12 17
11 10 3
11 9 2
11 7 12
12 0 17
12 6 5
12 13 3
12 1 1
12 7 13
12 11 13
12 2 1
13 10 9
13 6 13
13 9 17
13 15 13
14 12 15
14 6 15
14 1 2
14 4 16
15 8 19
15 9 1
15 7 19
15 2 5
15 5 7
12 9
34
