19 86
0 10 16
0 6 20
0 18 10
0 14 12
0 11 9
0 3 18
1 7 14
1 15 14
1 3 12
2 4 3
3 7 10
3 18 19
3 5 13
3 16 7
3 14 10
3 9 18
4 7 20
4 18 2
4 15 5
4 14 14
4 8 10
5 7 18
5 16 16
5 0 18
5 17 20
6 18 8
6 4 1
6 14 8
6 8 11
6 17 17
6 3 7
7 6 10
7 11 9
7 17 4
7 1 11
8 7 1
8 10 8
8 5 3
8 15 6
8 11 4
8 9 15
8 13 8
9 7 2
9 18 11
9 16 6
9 0 12
9 3 16
9 1 9
10 6 8
10 16 20
11 5 15
11 15 3
11 4 6
12 10 6
12 6 12
12 5 8
12 15 9
12 16 8
12 0 20
12 11 19
12 17 1
12 1 10
13 18 20
13 14 12
14 2 14
14 6 14
14 5 11
14 4 5
14 0 4
14 11 7
14 3 1
15 18 12
16 10 7
16 6 10
16 18 10
16 5 19
16 14 8
16 12 1
17 2 19
17 5 1
17 15 12
17 8 11
17 3 16
17 12 2
17 13 10
18 13 20
1 7
38
