19 68
0 16 15
0 6 5
0 5 18
0 7 17
0 13 11
0 11 13
1 17 8
1 13 9
1 4 7
1 11 13
2 16 18
2 6 4
2 5 18
3 15 16
3 5 17
3 0 11
4 15 17
4 16 16
4 7 20
4 14 3
4 18 2
4 3 9
5 18 11
6 15 15
6 7 1
7 16 10
7 6 9
7 10 7
7 3 16
7 12 1
7 9 13
7 1 5
8 10 7
8 4 16
9 13 11
9 11 17
9 12 16
9 1 6
10 2 15
10 13 5
10 0 6
11 17 15
11 7 5
11 14 16
11 9 14
11 0 18
12 5 20
12 11 6
12 8 20
12 1 16
13 15 14
13 7 15
13 8 20
13 3 8
14 1 14
15 6 18
15 7 11
15 0 6
16 2 17
16 5 17
16 4 13
16 12 9
16 9 8
17 2 15
17 3 13
18 15 14
18 13 13
18 3 1
11 12
26
