19 85
0 2 2
0 14 19
0 15 19
0 6 5
0 7 18
1 5 12
1 18 6
1 3 4
1 9 16
1 10 17
1 15 10
2 18 14
2 9 3
2 16 11
3 10 20
3 14 17
3 6 10
4 13 3
4 8 1
5 3 7
5 1 15
5 10 1
5 14 19
6 2 19
6 11 16
6 9 3
6 4 11
6 7 14
7 18 12
7 3 8
8 13 14
8 10 4
8 16 12
8 14 18
8 4 14
8 17 5
9 15 6
9 4 9
10 5 4
10 3 16
10 13 12
10 1 11
10 0 2
10 9 16
10 15 2
10 7 12
11 16 15
11 12 11
11 14 17
11 8 11
11 17 9
11 6 11
12 18 13
12 0 4
12 9 11
12 16 10
12 14 7
12 8 9
12 17 4
13 9 14
13 15 17
13 4 18
14 5 14
14 1 19
14 12 17
14 4 14
15 18 5
15 10 1
15 12 20
15 8 7
15 6 1
15 7 2
16 3 2
16 13 16
16 9 10
16 12 12
16 14 15
16 15 1
16 8 19
17 11 2
17 9 16
18 2 2
18 11 10
18 12 2
18 6 4
12 5
30
