17 72
0 6 1
0 8 11
0 3 16
0 13 16
1 6 1
1 14 12
1 7 19
1 12 5
2 15 19
2 3 4
2 0 10
2 9 13
2 4 15
3 5 8
3 8 6
3 14 14
3 7 15
3 4 15
4 1 8
4 7 19
5 6 9
5 7 2
5 13 12
6 14 2
6 16 7
6 7 1
6 12 13
6 4 19
7 8 15
7 3 10
8 14 11
8 9 4
9 6 5
10 6 2
10 11 4
10 5 13
10 15 15
10 16 12
10 2 4
10 0 17
10 7 7
10 12 18
11 1 16
11 3 18
11 10 2
11 16 17
11 0 6
11 12 15
12 5 13
12 8 8
12 3 10
12 2 14
13 2 20
13 0 12
13 4 6
14 11 16
14 10 10
14 2 11
14 0 19
14 12 8
14 4 12
15 6 19
15 11 8
15 3 5
15 0 12
15 9 12
16 6 1
16 1 19
16 15 13
16 10 3
16 12 18
16 4 9
12 3
45
