18 76
0 7 11
0 9 10
0 15 8
0 3 1
1 5 3
1 6 9
1 14 3
2 5 4
3 8 1
3 13 12
3 1 8
3 12 10
4 8 15
4 13 20
4 10 15
5 3 11
5 10 17
5 14 15
6 0 5
6 8 20
6 1 19
6 3 1
7 13 12
7 2 18
7 10 1
7 4 4
7 12 13
8 7 1
8 5 6
8 0 12
8 13 1
8 15 13
8 3 9
8 14 10
9 17 16
9 16 5
9 1 16
9 11 4
10 0 4
10 13 8
10 6 12
10 9 6
10 15 14
10 11 16
10 4 20
11 13 4
11 17 9
11 9 7
11 16 10
11 10 16
12 7 2
12 2 20
12 3 10
14 5 13
14 8 16
14 17 6
14 15 3
14 3 11
14 12 3
15 7 4
15 0 1
15 8 10
15 2 18
15 11 16
15 4 2
15 14 14
15 12 7
16 5 1
16 2 13
16 15 20
16 11 20
16 10 13
17 5 20
17 13 16
17 1 2
17 3 12
7 0
18
