20 95
0 17 8
0 1 14
0 13 1
0 7 20
1 11 7
1 8 11
2 11 18
2 14 19
2 1 17
3 17 15
3 19 5
3 15 4
4 3 11
4 17 14
4 15 14
4 8 16
4 0 1
4 13 2
4 9 4
5 6 14
5 10 20
5 0 2
5 18 13
5 7 14
6 3 3
6 12 9
6 10 1
6 4 7
6 1 1
6 9 11
6 18 4
7 0 3
7 1 14
7 2 6
8 19 10
8 15 17
8 14 5
8 0 2
8 13 7
9 3 18
9 17 4
9 11 7
9 19 12
9 14 13
9 10 18
9 1 7
9 13 8
9 7 10
10 17 14
10 11 1
10 2 12
10 16 8
10 9 8
11 3 13
11 19 6
11 8 15
11 1 4
11 2 2
12 6 8
12 0 7
12 4 20
12 2 5
12 16 9
13 10 18
13 5 16
13 1 5
13 16 11
14 3 20
14 19 9
14 15 5
14 9 8
14 18 9
14 7 4
15 19 3
15 6 9
15 8 18
15 4 6
15 9 3
15 18 6
16 19 18
16 6 18
16 8 8
16 10 1
16 2 3
17 18 4
18 3 3
18 17 13
18 11 3
18 8 7
18 10 16
18 13 1
19 0 20
19 4 1
19 18 12
19 7 19
19 1
52
