19 88
0 11 7
0 5 15
0 10 16
0 2 13
0 18 9
1 6 15
1 9 5
2 6 17
2 3 20
2 9 4
2 1 18
2 0 2
3 6 4
3 9 18
3 5 6
3 10 5
4 13 12
4 6 17
4 11 7
4 9 7
4 16 10
4 1 20
4 10 17
4 18 13
5 13 8
5 11 20
5 16 4
6 13 3
6 11 5
6 9 1
6 15 17
6 12 17
7 13 11
7 16 14
7 8 12
7 4 9
7 12 3
8 1 7
8 17 1
8 5 19
8 18 17
9 6 16
9 8 6
9 7 2
9 12 7
10 11 8
10 14 14
10 17 5
10 12 20
11 6 20
11 1 15
11 5 8
11 18 2
12 15 5
13 3 8
13 16 13
13 1 15
13 17 19
13 5 4
13 10 6
14 3 8
14 8 6
14 1 10
14 10 8
15 3 10
15 8 8
15 17 4
15 2 6
15 7 19
16 6 4
16 1 19
16 10 15
17 13 3
17 6 6
17 16 15
17 8 1
17 0 3
17 2 13
17 12 15
18 6 4
18 11 10
18 3 14
18 9 2
18 17 15
18 15 3
18 4 15
18 2 12
18 12 4
5 7
21
