19 88
0 4 1
0 6 1
0 17 12
0 7 7
0 14 19
0 18 8
0 13 6
0 16 19
1 17 7
1 7 10
1 3 20
1 12 1
2 10 16
3 6 13
3 7 18
3 8 4
3 14 8
3 5 12
3 0 7
4 2 1
4 6 13
4 15 20
4 8 12
4 14 3
4 5 19
4 12 3
5 6 11
5 1 8
5 8 7
5 18 5
5 0 15
6 2 11
6 4 6
6 11 7
6 7 10
6 18 15
6 9 8
6 3 4
6 13 19
7 6 14
7 1 19
7 5 18
7 10 14
7 12 5
8 2 3
8 6 19
8 12 8
9 4 2
9 17 13
9 15 15
9 12 3
9 0 16
10 8 8
11 6 17
11 8 13
11 12 8
11 0 16
11 16 6
12 15 13
12 14 2
12 13 19
12 16 10
13 9 19
14 11 8
14 15 7
14 8 14
14 9 20
14 3 19
14 0 16
15 2 19
15 8 18
15 18 19
15 10 9
15 9 19
15 3 1
16 4 9
16 11 1
16 8 4
16 0 11
17 11 15
17 15 2
17 10 2
17 9 14
17 16 13
18 14 19
18 5 18
18 13 5
18 0 11
18 9
53
