19 87
0 6 15
1 2 8
1 4 20
1 8 20
2 7 11
2 13 18
2 0 14
3 12 6
3 13 15
3 8 12
3 0 13
4 9 3
4 3 4
4 17 13
4 8 1
4 14 10
4 18 20
5 15 8
5 2 17
5 13 5
5 16 18
5 6 18
5 10 2
5 18 20
6 13 1
6 17 10
6 18 1
7 15 2
7 4 16
7 0 12
7 10 17
8 12 11
8 2 15
8 13 3
8 14 1
8 6 17
8 10 20
9 15 11
9 1 1
9 12 5
9 2 2
9 11 1
9 5 13
10 1 17
10 2 4
10 17 8
10 5 6
11 15 11
11 1 1
11 4 19
11 13 9
11 8 11
11 10 1
11 18 20
12 15 14
12 1 1
12 4 5
12 13 13
12 18 8
13 9 10
13 17 5
13 14 19
13 16 16
14 8 14
14 16 2
14 6 15
14 10 5
14 18 5
15 7 13
15 8 6
16 9 20
16 12 13
16 4 18
16 8 12
16 11 16
16 5 15
16 10 12
17 15 17
17 1 5
17 7 18
17 8 5
17 11 18
17 16 16
18 13 10
18 17 11
18 8 5
18 6 19
7 6
47
