20 95
0 5 2
0 9 14
0 6 1
0 11 4
1 16 14
1 2 12
1 9 19
1 14 3
1 12 1
1 6 3
1 8 13
1 19 11
2 3 7
2 6 8
2 8 8
3 6 2
4 5 10
4 2 8
4 10 5
4 12 6
4 17 5
4 1 5
5 4 11
5 12 8
5 17 10
5 0 20
6 5 3
6 4 1
6 18 1
6 0 13
6 15 20
7 4 12
7 17 16
7 8 5
8 4 10
8 17 9
8 18 2
8 19 17
9 4 13
9 3 7
9 14 10
9 17 8
9 15 8
10 5 9
10 4 20
10 3 12
10 14 5
10 12 7
10 1 12
10 8 6
10 15 16
11 2 18
11 14 9
11 12 13
11 0 3
11 15 1
11 19 7
12 14 13
12 15 19
13 7 9
13 9 17
13 14 6
13 10 8
13 6 14
13 17 6
13 15 14
14 5 2
14 9 11
14 10 4
14 12 13
14 18 18
14 0 16
14 19 3
15 16 16
15 13 2
15 0 13
15 1 14
16 7 19
16 10 13
16 17 13
16 0 13
16 11 10
17 2 6
17 13 3
17 1 10
17 11 6
18 13 6
18 0 9
18 15 13
19 7 11
19 2 19
19 14 8
19 17 19
19 1 16
19 8 1
9 6
25
